"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.472600708E0	3.021616936E0	-1.240148354E1	-4.500850439E-1	1.277221748E1
4.490957479E0	3.926635981E0	-8.159637451E0	1.428873301E0	9.167324166E0
4.509301490E0	5.566258430E0	-4.989033699E0	4.895181656E0	8.935126950E0
4.527632687E0	5.649861813E0	-1.914667130E0	3.535366535E0	6.934385716E0
4.545989406E0	5.494212627E0	5.289378166E-1	3.782477856E0	6.691284356E0
4.564333417E0	6.091308117E0	2.877060890E0	3.480369091E0	7.582511652E0
4.582664615E0	6.517352581E0	4.705537796E0	5.278122902E0	9.616472949E0
4.601021385E0	6.818990231E0	6.615833282E0	7.280374527E0	1.196961700E1
4.619365344E0	6.869571686E0	8.855469704E0	7.554314613E0	1.351584360E1
4.637696542E0	7.590712547E0	9.736006737E0	4.859509945E0	1.326738788E1
4.656053312E0	9.463127136E0	8.333352089E0	3.174249172E0	1.300274548E1
4.674397271E0	1.052526951E1	6.732763290E0	3.809839725E0	1.306239942E1
4.692728469E0	1.012035561E1	5.313637257E0	4.244343758E0	1.219306329E1
4.711085240E0	8.495813370E0	3.842969179E0	2.705870390E0	9.709221982E0
4.729429198E0	5.503266811E0	1.923681259E0	-9.282960892E-1	5.903238841E0
4.747760396E0	2.701764107E-1	-1.230151176E0	-5.037053108E0	5.192125887E0
4.766117167E0	-7.595019817E0	-8.196836472E0	-1.173706245E1	1.620589674E1
4.784461125E0	-1.189087486E1	-1.602707672E1	-1.205724335E1	2.331602904E1
4.802792323E0	-8.406370163E0	-1.304369736E1	-1.895675421E0	1.563325575E1
4.821149094E0	2.075572729E0	-3.709401131E0	-6.560106277E-1	4.300931160E0
4.839493052E0	8.104039192E0	1.127929688E-1	-1.654913187E0	8.272056041E0
4.857824250E0	7.482643127E0	-3.636901379E0	3.181169271E0	8.907122866E0
4.876181021E0	4.883991241E0	-1.061071014E1	1.130086231E1	1.625269298E1
4.894524979E0	2.336629152E0	-1.256153202E1	6.934864998E0	1.453768465E1
4.912856177E0	4.466555595E0	-1.827420235E0	7.122312546E0	8.603308643E0
4.931212948E0	7.593894482E0	3.791443348E0	7.037395477E0	1.102575218E1
4.949556906E0	8.487071991E0	6.310961723E0	7.654158592E0	1.305544992E1
4.967888104E0	9.315861702E0	2.663075447E0	6.884391785E0	1.188579406E1
4.986244875E0	5.886630058E0	-3.298228264E0	6.106709480E0	9.100693589E0
5.004588833E0	4.257407188E-1	-3.973289490E0	4.573187351E0	6.073082173E0
5.022920031E0	-3.192167282E0	-2.403815269E0	4.130315304E0	5.746978712E0
5.041276750E0	-4.950437546E0	-7.160930634E-1	7.477800250E-1	5.057548431E0
5.059620760E0	-3.861890793E0	1.782715797E0	-2.266453803E-1	4.259535683E0
5.077951906E0	6.735832691E-1	3.658774376E0	5.168337226E-1	3.755990076E0
5.096308677E0	4.156962872E0	4.208795071E0	5.259609222E-1	5.938933503E0
5.114652635E0	4.939758778E0	3.224674225E0	-1.158501506E0	6.011810574E0
5.132983833E0	4.035955906E0	1.318165779E0	-3.078827143E0	5.244585558E0
5.151340604E0	3.215786934E0	-3.377008438E-1	-2.618510246E0	4.160759951E0
5.169684562E0	1.584326029E0	-1.170797348E0	-1.305942178E0	2.363544027E0
5.188015760E0	-6.654763222E-2	-1.499564171E0	-6.068092585E-1	1.619054899E0
5.206372479E0	-9.759758711E-1	-8.701639175E-1	-1.140139222E0	1.734828980E0
5.224716437E0	-1.601344109E0	-9.867887497E-1	-2.881579876E0	3.441156429E0
5.243047635E0	-2.631293774E0	-2.455040932E0	-2.749405861E0	4.528815020E0
5.261404406E0	-5.073328018E0	-3.626646996E0	-1.560571551E0	6.428577539E0
5.279748365E0	-8.260289192E0	-3.779007912E0	1.153779030E-1	9.084414697E0
5.298079562E0	-1.049963474E1	-2.175963402E0	-1.733499527E0	1.086195963E1
5.316436281E0	-9.693978310E0	-1.662410736E0	-3.742607594E0	1.052349450E1
5.334780240E0	-5.947469711E0	-2.503371239E0	-4.473967552E0	7.852111129E0
5.353111437E0	-2.317091465E0	-2.788079262E0	3.544812202E-1	3.642520523E0
5.371468156E0	3.519922495E-1	-5.097216606E0	1.537016273E0	5.335535090E0
5.389812115E0	1.037414193E0	-5.076385498E0	3.403076649E0	6.198939313E0
5.408156125E0	6.269866228E-1	-2.678956985E0	3.976747990E0	4.835746822E0
5.426500083E0	2.158226728E0	-5.507004738E0	2.210819006E0	6.314488457E0
5.444844042E0	2.665322304E0	-1.213104725E1	1.609177709E0	1.252420469E1
5.463175187E0	2.506086349E0	-1.608489990E1	-9.247623384E-2	1.627922067E1
5.481531958E0	3.778043270E0	-1.284406090E1	5.573654771E-1	1.339978237E1
5.499875917E0	5.832482338E0	-7.384395599E0	3.460776567E0	1.002617190E1
5.518207062E0	6.217171669E0	-3.464873314E0	5.088589668E0	8.749418007E0
5.536563833E0	5.573565483E0	-4.881601334E-1	3.825675011E0	6.777810989E0
5.554907792E0	5.059874058E0	1.122732162E0	2.825221539E0	5.902942464E0
5.573238937E0	5.249244690E0	2.152569771E0	4.996022224E0	7.559653729E0
5.591595708E0	5.980763435E0	3.441910744E0	6.119515419E0	9.223055340E0
5.609939667E0	6.088728428E0	5.748523712E0	7.489130497E0	1.123410941E1
5.628270812E0	6.716954231E0	7.534505367E0	6.474588394E0	1.199193646E1
5.646627583E0	8.420632362E0	8.147053719E0	4.270589828E0	1.247074461E1
5.664971542E0	1.054945374E1	7.773363113E0	4.745992661E0	1.393702244E1
5.683302687E0	1.146674156E1	7.346323490E0	4.630585670E0	1.438391305E1
5.701659406E0	1.019765282E1	6.689600468E0	3.529991150E0	1.269660249E1
5.720003365E0	8.015817642E0	5.729876041E0	1.567313671E0	9.977037840E0
5.738334562E0	5.217909336E0	4.272691250E0	-2.076211929E0	7.056424330E0
5.756691281E0	-4.163823128E-1	-6.078505516E-1	-7.367790222E0	7.404538425E0
5.775035240E0	-8.761989594E0	-1.304314232E1	-1.479233074E1	2.158029360E1
5.793366385E0	-1.218336105E1	-2.380989456E1	-9.301241875E0	2.831710554E1
5.811723156E0	-8.310092926E0	-1.135980225E1	4.463939667E-1	1.408197497E1
5.830067115E0	3.511745214E0	2.216963768E-1	-1.732621908E0	3.922178274E0
5.848398260E0	6.282820225E0	6.297142029E0	1.715396643E0	9.059272231E0
5.866754979E0	9.887302399E0	9.022336006E0	9.500240326E0	1.641389235E1
5.885098937E0	1.010529709E1	8.402905464E-1	5.867379665E0	1.171534300E1
5.903430135E0	2.875611782E0	-2.538154221E1	2.838275909E0	2.570112134E1
5.921786854E0	-2.630273819E0	-2.116289330E1	1.414296341E1	2.558925179E1
5.940130812E0	7.222070694E-1	3.076105118E-1	2.611722946E0	2.727142099E0
5.958461958E0	5.903517723E0	3.488561153E0	5.710463047E0	8.923618584E0
5.976818677E0	1.016290379E1	4.124387264E0	4.127821922E0	1.171896316E1
5.995162635E0	1.085795403E1	3.516438961E0	4.595526695E0	1.230363256E1
6.013493833E0	6.118495941E0	5.100822449E-1	5.296619892E0	8.108659492E0
6.031850552E0	1.451410770E0	-1.255334854E0	4.724541664E0	5.099387488E0
