Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.48031819,3.535755157,9.939559937,9.500804901,14.19724304
11.49865735,1.938301325,12.70362759,12.0069828,17.58712034
11.51698371,-0.7674412727,15.59990883,9.324199677,18.1902947
11.53533563,-4.951004982,16.88047218,3.864051342,18.01093235
11.5536748,-5.315311909,14.88305378,2.196733475,15.95567198
11.57200121,-2.881266117,11.84283447,2.797881126,12.50530134
11.59035313,-0.8897532821,10.63537693,2.753018141,11.02188787
11.6086923,-0.237208128,9.819705963,1.201085448,9.89573136
11.62701866,0.433363229,7.140767097,-0.5623406768,7.175972789
11.64537058,1.612464428,2.395243645,-1.11198163,3.094145568
11.66370975,1.977637768,-1.697669029,-0.4039531946,2.637481651
11.68203616,1.464146733,-5.784282684,-0.5849676132,5.995318085
11.70038808,1.105865002,-10.69886017,-0.487621814,10.76690863
11.7187272,0.1854320467,-14.98936749,-0.02029144764,14.99052816
11.7370536,-1.598014355,-17.50607872,0.3940113783,17.58327862
11.75540553,-2.951001883,-17.78093529,0.1025646925,18.02444427
11.7737447,-1.990947127,-15.38397789,-2.120559692,15.65654558
11.79207105,-0.7706380486,-12.42068005,-3.053283691,12.81365354
11.81042303,-0.9155243635,-10.60466099,-2.639200211,10.96642135
11.82876214,-0.8434169888,-8.685675621,-2.201271534,8.999883865
11.84708855,0.05499417335,-6.204738617,-0.01126241684,6.204992547
11.86544048,1.211066127,-3.586210251,-0.1145404577,3.786912284
11.88377964,1.388571024,-4.539580345,-2.199447393,5.231967893
11.902106,1.077376962,-7.392833233,-2.183480263,7.783463907
11.92045798,-0.03886321187,-10.61400318,-0.9284344912,10.65460297
11.93879709,-2.439707041,-12.68957901,0.4914696217,12.93132353
11.9571235,-3.102785587,-13.24608803,0.8200848103,13.62933107
11.97547543,-2.499593258,-12.20690346,0.4130874872,12.46704054
11.99381459,-2.105560303,-7.877532959,-0.4371362925,8.165782133
12.01214095,0.3637831807,-1.704392433,-1.714821458,2.444975338
12.03049293,2.487998009,8.878347397,-0.8476030827,9.259244979
